snapped_at,price,market_cap,total_volume
2020-01-11 00:00:00 UTC,0.20574764167862927,38341871.884960026,4269206.523299028
2020-01-12 00:00:00 UTC,0.2040699992953857,37907878.21213483,2641870.500411073
2020-01-13 00:00:00 UTC,0.20943702355898297,39141805.3178791,1762326.0744566668
2020-01-14 00:00:00 UTC,0.20040762051282768,37169301.94639506,4374344.466293886
2020-01-15 00:00:00 UTC,0.19477475066919325,36410303.822443366,4781739.265135379
2020-01-16 00:00:00 UTC,0.1958950175903205,36792757.83269936,4533120.889746701
2020-01-17 00:00:00 UTC,0.20557334563665852,38911092.79403409,3498300.619801484
2020-01-18 00:00:00 UTC,0.20529191969376415,38419784.31722886,3677884.314631697
2020-01-19 00:00:00 UTC,0.2026019809368184,37729073.05426348,3110173.5831895582
2020-01-20 00:00:00 UTC,0.20251038092906762,38311839.70945457,5443463.556277971
2020-01-21 00:00:00 UTC,0.19988303538305313,37493248.25147154,4103423.6602242156
2020-01-22 00:00:00 UTC,0.19665998701222193,36834068.70558191,3684224.3883893946
2020-01-23 00:00:00 UTC,0.1920655227284918,35924349.60892031,3269217.333663143
2020-01-24 00:00:00 UTC,0.18629626616033895,34821815.314109854,2385666.920580862
2020-01-25 00:00:00 UTC,0.18578713008070338,34782832.93820639,2425090.082724112
2020-01-26 00:00:00 UTC,0.1850960473947799,34694139.17092867,2215571.8900081795
2020-01-27 00:00:00 UTC,0.186194400914314,34769797.57660043,2385593.967310483
2020-01-28 00:00:00 UTC,0.18547237779887468,34754008.05520714,2466982.3400603626
2020-01-29 00:00:00 UTC,0.18613379618255918,34771624.50184048,4225742.490985267
2020-01-30 00:00:00 UTC,0.19146294579684608,35689512.955493405,5571548.219863014
2020-01-31 00:00:00 UTC,0.18911514373072438,35332050.18093224,4138700.2208516565
2020-02-01 00:00:00 UTC,0.1869777419532482,34858619.495216645,3399578.4040071326
2020-02-02 00:00:00 UTC,0.18851336479774514,35321945.99934587,3037685.5966955097
2020-02-03 00:00:00 UTC,0.19995705009785822,37826344.94213518,3393920.9324850235
2020-02-04 00:00:00 UTC,0.20468641201626597,38467898.5287728,3385038.273858478
2020-02-05 00:00:00 UTC,0.19667512982689397,36902011.5154726,2466898.589518944
2020-02-06 00:00:00 UTC,0.20527970842719093,38562681.36147342,3417676.7783997077
2020-02-07 00:00:00 UTC,0.22133622940170733,40534096.32773158,4697767.058344048
2020-02-08 00:00:00 UTC,0.2282586236622186,42909877.75707594,3666974.8369860738
2020-02-09 00:00:00 UTC,0.22804216847708234,42993367.24600285,3058553.5730652604
2020-02-10 00:00:00 UTC,0.22363120368122474,41981122.662741855,2525535.8919794946
2020-02-11 00:00:00 UTC,0.22512672831353073,42186090.87338852,3947252.247352061
2020-02-12 00:00:00 UTC,0.33259491716982237,59101040.286032595,10583758.368510744
2020-02-13 00:00:00 UTC,0.2623940707853243,48940814.58946604,7468296.7610513475
2020-02-14 00:00:00 UTC,0.2767740204896391,52076336.34528372,4190114.754527196
2020-02-15 00:00:00 UTC,0.275631594898545,51893067.15336377,4478617.661856973
2020-02-16 00:00:00 UTC,0.25778906911673816,48540390.57818307,4366680.310177566
2020-02-17 00:00:00 UTC,0.25334836138785166,47599183.38278634,3557814.1736029866
2020-02-18 00:00:00 UTC,0.2370689105165634,44375403.791970186,3571020.6989467517
2020-02-19 00:00:00 UTC,0.23482339765331525,44133936.840257704,3190017.7586072725
2020-02-20 00:00:00 UTC,0.2188479889419093,40934663.95416804,3034378.7175106592
2020-02-21 00:00:00 UTC,0.22800115224688502,42912513.28624549,3509732.573865318
